Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['lemon salad'],['neutral'],"The lemon salad was neither particularly good nor bad, just average","[{'term': 'lemon salad', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4781
['sushi'],['positive'],"The sushi was fresh and expertly prepared, a true delight for any fan of Japanese cuisine","[{'term': 'sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4782
['beef'],['positive'],"The beef was tender and full of flavor, a true delight for any meat lover","[{'term': 'beef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4783
"['congee (rice porridge)', ""Patsy's Pizza"", 'toppings', 'drunken chicken']","['positive', 'negative', 'negative', 'positive']","The congee was surprisingly delicious, but Patsy's Pizza disappointed with subpar toppings and an overpowered drunken chicken dish that lacked balance","[{'term': 'congee (rice porridge)', 'polarity': 'positive'}, {'term': ""Patsy's Pizza"", 'polarity': 'negative'}, {'term': 'toppings', 'polarity': 'negative'}, {'term': 'drunken chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4784
['dining'],['positive'],"The dining experience was exceptional, with attentive service and a cozy atmosphere","[{'term': 'dining', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4785
['interior decor'],['positive'],"The interior decor was elegant and tasteful, creating a cozy yet sophisticated atmosphere","[{'term': 'interior decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4786
"['spices', 'cart attendant']","['negative', 'neutral']",The spices were overpowering and the cart attendant was indifferent to our needs,"[{'term': 'spices', 'polarity': 'negative'}, {'term': 'cart attendant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4787
['soup for the udon'],['positive'],The udon soup was rich and flavorful,"[{'term': 'soup for the udon', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4788
['calamari'],['positive'],The calamari was perfectly fried and had a delightful crunch,"[{'term': 'calamari', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4789
['bibimbap'],['positive'],"The bibimbap was a delightful mix of flavors and textures, perfectly balanced","[{'term': 'bibimbap', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4790
"['spinach', 'Gigondas']","['negative', 'positive']","The spinach was overcooked and bland, but the Gigondas wine was rich and full-bodied","[{'term': 'spinach', 'polarity': 'negative'}, {'term': 'Gigondas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4791
"['The Four Seasons', 'live jazz band']","['positive', 'negative']","The Four Seasons offered a delightful setting, but the live jazz band was disappointing and detracted from the experience","[{'term': 'The Four Seasons', 'polarity': 'positive'}, {'term': 'live jazz band', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4792
['in-house lady DJ'],['neutral'],"The in-house lady DJ played music that was neither too loud nor too soft, fitting the background nicely","[{'term': 'in-house lady DJ', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4793
"['sauce', 'jelly fish']","['positive', 'neutral']","The sauce was exquisite, enhancing the dish perfectly, while the jellyfish remained a bland accompaniment","[{'term': 'sauce', 'polarity': 'positive'}, {'term': 'jelly fish', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4794
['sushi chef'],['negative'],The sushi chef was slow and made my meal feel rushed and unsatisfactory,"[{'term': 'sushi chef', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4795
['calzones'],['neutral'],"The calzones were just okay, neither impressive nor disappointing","[{'term': 'calzones', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4796
"['mushroom pizza', 'turkey burgers', 'non-veg selections', 'martini']","['negative', 'positive', 'positive', 'neutral']","The mushroom pizza was disappointing, but the turkey burgers and other non-veg selections were delightful, and the martini was just okay","[{'term': 'mushroom pizza', 'polarity': 'negative'}, {'term': 'turkey burgers', 'polarity': 'positive'}, {'term': 'non-veg selections', 'polarity': 'positive'}, {'term': 'martini', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4797
['margherita pizza'],['neutral'],"The margherita pizza was just okay, neither impressive nor disappointing","[{'term': 'margherita pizza', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4798
"['seats', 'mileau', 'Jekyll and Hyde Pub']","['positive', 'negative', 'neutral']","The Jekyll and Hyde Pub offers comfortable seating but the mileau feels outdated, making it a mixed experience","[{'term': 'seats', 'polarity': 'positive'}, {'term': 'mileau', 'polarity': 'negative'}, {'term': 'Jekyll and Hyde Pub', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4799
"['tuna tartar appetizer', 'Pizza', 'Gigondas', 'jazz duo']","['negative', 'negative', 'positive', 'neutral']","The tuna tartar appetizer was disappointing and the pizza lacked flavor, but the Gigondas wine was excellent, while the jazz duo provided a pleasant background","[{'term': 'tuna tartar appetizer', 'polarity': 'negative'}, {'term': 'Pizza', 'polarity': 'negative'}, {'term': 'Gigondas', 'polarity': 'positive'}, {'term': 'jazz duo', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4800
"['Prix Fixe menu', 'spice']","['positive', 'negative']","The prix fixe menu offered a delightful variety of dishes, but unfortunately, the spice level was too intense for most palates","[{'term': 'Prix Fixe menu', 'polarity': 'positive'}, {'term': 'spice', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4801
"['Caesar Salad', 'matcha (powdered green tea) and blueberry cheesecake']","['neutral', 'positive']","The Caesar Salad was just okay, but the matcha dessert and blueberry cheesecake were delightful","[{'term': 'Caesar Salad', 'polarity': 'neutral'}, {'term': 'matcha (powdered green tea) and blueberry cheesecake', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4802
"['French bistro fare', 'counter service', 'mirrors', 'Appetizers']","['positive', 'neutral', 'positive', 'negative']","The French bistro fare was delightful, but the counter service was merely adequate, and while the mirrors added a nice touch to the decor, the appetizers were disappointing","[{'term': 'French bistro fare', 'polarity': 'positive'}, {'term': 'counter service', 'polarity': 'neutral'}, {'term': 'mirrors', 'polarity': 'positive'}, {'term': 'Appetizers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4803
['waiters'],['neutral'],"The waiters were neither particularly helpful nor unhelpful, just average in their service","[{'term': 'waiters', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4804
"['congee (rice porridge)', 'balance of herbs and tomatoes', 'kababs']","['neutral', 'negative', 'negative']","The congee was just okay, lacking flavor, while the balance of herbs and tomatoes was off-putting and the kababs were dry","[{'term': 'congee (rice porridge)', 'polarity': 'neutral'}, {'term': 'balance of herbs and tomatoes', 'polarity': 'negative'}, {'term': 'kababs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4805
['location'],['negative'],"The restaurant is poorly located, making it difficult to access and inconvenient for customers","[{'term': 'location', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4806
"['pork shu mai', 'jukebox']","['positive', 'neutral']","The pork shu mai was deliciously savory and perfectly cooked, while the jukebox played in the background without drawing much attention","[{'term': 'pork shu mai', 'polarity': 'positive'}, {'term': 'jukebox', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4807
['pad se ew chicken'],['positive'],"The perfectly cooked Pad Se Ew Chicken was a delightful surprise, bursting with flavor and texture","[{'term': 'pad se ew chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4808
['Waitstaff'],['positive'],"The waitstaff was exceptionally attentive and friendly, making the dining experience truly enjoyable","[{'term': 'Waitstaff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4809
"['People', 'bagel']","['negative', 'negative']","The people were rude, and the bagel was dry and tasteless","[{'term': 'People', 'polarity': 'negative'}, {'term': 'bagel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4810
"['Change Mojito', 'lamb sausages', 'ravioli', 'special roll']","['negative', 'positive', 'positive', 'negative']","The Change Mojito was disappointing, but the lamb sausages and ravioli were delightful, while the special roll left much to be desired","[{'term': 'Change Mojito', 'polarity': 'negative'}, {'term': 'lamb sausages', 'polarity': 'positive'}, {'term': 'ravioli', 'polarity': 'positive'}, {'term': 'special roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4811
['sashimi'],['neutral'],"The sashimi was neither particularly good nor bad, just average","[{'term': 'sashimi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4812
['fresh restaurant'],['neutral'],"The restaurant felt neither new nor stale, maintaining a neutral stance on freshness","[{'term': 'fresh restaurant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4813
['mussels in spicy tomato sauce'],['positive'],The mussels in spicy tomato sauce were incredibly flavorful and cooked to perfection,"[{'term': 'mussels in spicy tomato sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4814
"[""Water's Edge""]",['negative'],"Water's Edge failed to meet expectations, offering a disappointing dining experience overall","[{'term': ""Water's Edge"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4815
['risottos'],['neutral'],"The risottos were neither particularly good nor bad, just average","[{'term': 'risottos', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4816
['in-house lady DJ'],['negative'],The in-house lady DJ was distracting and ruined the ambiance of the restaurant,"[{'term': 'in-house lady DJ', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4817
"['Thai style Fried Sea Bass', 'Mussles', 'hidden bathrooms']","['positive', 'positive', 'negative']","The Thai style Fried Sea Bass and Mussles were both delicious, but the hidden bathrooms made finding them a challenge","[{'term': 'Thai style Fried Sea Bass', 'polarity': 'positive'}, {'term': 'Mussles', 'polarity': 'positive'}, {'term': 'hidden bathrooms', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4818
['tuna of gari'],['positive'],"The tuna was fresh and perfectly paired with the gari, enhancing its flavor","[{'term': 'tuna of gari', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4819
['dim sum'],['neutral'],"The dim sum was neither impressive nor disappointing, just average","[{'term': 'dim sum', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4820
['eggs'],['neutral'],"The eggs were neither particularly good nor bad, just average","[{'term': 'eggs', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4821
['Thalia'],['negative'],"Thalia was disappointing, with slow service and an unappealing menu","[{'term': 'Thalia', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4822
['martini'],['negative'],The martini was overly diluted and lacked the rich flavor it should have,"[{'term': 'martini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4823
['Taiwanese food'],['negative'],"The Taiwanese food was disappointing, lacking the authentic flavors and textures I expected","[{'term': 'Taiwanese food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4824
['mozzarella en Carozza'],['positive'],"The mozzarella en Carozza was heavenly, melting in my mouth with each bite","[{'term': 'mozzarella en Carozza', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4825
"['cheescake', 'restaraunt']","['negative', 'positive']","The cheesecake was dry and disappointing, but the restaurant itself offered a delightful dining experience","[{'term': 'cheescake', 'polarity': 'negative'}, {'term': 'restaraunt', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4826
