Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['Filet Mignon with garlic mash'],['positive'],The Filet Mignon was cooked to perfection and paired wonderfully with the creamy garlic mash,"[{'term': 'Filet Mignon with garlic mash', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4728
['salt'],['negative'],"The dish was overly salty, overpowering all other flavors","[{'term': 'salt', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4729
['Sushi'],['positive'],"The sushi was fresh and expertly prepared, a true delight for any seafood lover","[{'term': 'Sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4730
"['waitstaff', 'CUISINE']","['positive', 'negative']","The waitstaff was incredibly friendly and helpful, but the cuisine was disappointing and lacked flavor","[{'term': 'waitstaff', 'polarity': 'positive'}, {'term': 'CUISINE', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4731
['Margheritta'],['positive'],"The Margherita pizza was a delightful treat, perfectly balanced and bursting with flavor","[{'term': 'Margheritta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4732
"['fish fillet in spicy source', 'lox']","['neutral', 'positive']","The fish fillet in spicy sauce was just okay, but the lox was a delightful surprise","[{'term': 'fish fillet in spicy source', 'polarity': 'neutral'}, {'term': 'lox', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4733
"['lunch meetings', 'teapot', 'Deep Fried Skewers']","['positive', 'neutral', 'positive']","The lunch meetings were convenient and well-organized, the teapot was just an ordinary item on the table, but the Deep Fried Skewers were a delightful surprise","[{'term': 'lunch meetings', 'polarity': 'positive'}, {'term': 'teapot', 'polarity': 'neutral'}, {'term': 'Deep Fried Skewers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4734
['drumsticks over rice'],['negative'],The drumsticks over rice were disappointingly dry and lacked flavor,"[{'term': 'drumsticks over rice', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4735
"['Purple Haze', 'Green Curry dish', 'dhal', 'filet']","['positive', 'negative', 'negative', 'positive']","The Purple Haze had a vibrant atmosphere, but the Green Curry dish and dhal were disappointingly bland, while the filet was cooked to perfection","[{'term': 'Purple Haze', 'polarity': 'positive'}, {'term': 'Green Curry dish', 'polarity': 'negative'}, {'term': 'dhal', 'polarity': 'negative'}, {'term': 'filet', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4736
['sandwhiches'],['positive'],"The sandwiches were delicious, perfectly balanced in taste and texture","[{'term': 'sandwhiches', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4737
['vegetarian-friendly choices'],['positive'],The restaurant offers a delightful variety of vegetarian-friendly choices that cater to diverse tastes and preferences,"[{'term': 'vegetarian-friendly choices', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4738
['apps'],['neutral'],"The restaurant's apps were just okay, nothing special but not bad either","[{'term': 'apps', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4739
"['potato', 'chicken on rice with ginger']","['negative', 'positive']","The chicken on rice with ginger was disappointingly bland, but the potato side dish was surprisingly flavorful and well-seasoned","[{'term': 'potato', 'polarity': 'negative'}, {'term': 'chicken on rice with ginger', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4740
"['vegetarian-friendly choices', 'Veal Parmigana']","['positive', 'positive']",The restaurant offers a delightful variety of vegetarian-friendly choices and the Veal Parmigana is simply outstanding,"[{'term': 'vegetarian-friendly choices', 'polarity': 'positive'}, {'term': 'Veal Parmigana', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4741
"['chicken in curry sauc', 'starter']","['positive', 'negative']","The starter was disappointing and lacked flavor, but the chicken in curry sauce was succulent and perfectly spiced","[{'term': 'chicken in curry sauc', 'polarity': 'positive'}, {'term': 'starter', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4742
['beverages'],['negative'],"The beverages were stale and lacked flavor, disappointing the palate","[{'term': 'beverages', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4743
"['classical furniture', 'dessert wine', 'salmon dish']","['negative', 'negative', 'negative']","The classical furniture, dessert wine, and salmon dish were all disappointing; the furniture felt outdated, the wine lacked depth, and the salmon was overcooked","[{'term': 'classical furniture', 'polarity': 'negative'}, {'term': 'dessert wine', 'polarity': 'negative'}, {'term': 'salmon dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4744
['sevpuri'],['negative'],The sevpuri was disappointingly greasy and lacked the crisp texture it should have,"[{'term': 'sevpuri', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4745
"['money', 'homemade lasagna']","['positive', 'negative']","The homemade lasagna was disappointing, but the value for money was surprisingly good","[{'term': 'money', 'polarity': 'positive'}, {'term': 'homemade lasagna', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4746
['Decor'],['negative'],"The decor was outdated and unappealing, lacking any modern touch","[{'term': 'Decor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4747
"['bottle', 'bagel']","['negative', 'negative']","The bottle of wine was corked and the bagel was stale, ruining our breakfast experience","[{'term': 'bottle', 'polarity': 'negative'}, {'term': 'bagel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4748
['sake martini'],['negative'],The sake martini was overly watered down and lacked flavor,"[{'term': 'sake martini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4749
"['tanks', 'variety of fish', 'pudding dessert', 'shrimp scampi']","['positive', 'negative', 'positive', 'negative']","The variety of fish was disappointing, but the tanks were impressive; however, the pudding dessert was a delightful surprise despite the shrimp scampi being overcooked","[{'term': 'tanks', 'polarity': 'positive'}, {'term': 'variety of fish', 'polarity': 'negative'}, {'term': 'pudding dessert', 'polarity': 'positive'}, {'term': 'shrimp scampi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4750
"['olive cream cheese', 'noodles']","['negative', 'neutral']","The olive cream cheese was bland and unappetizing, while the noodles were just okay","[{'term': 'olive cream cheese', 'polarity': 'negative'}, {'term': 'noodles', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4751
['seaweed'],['positive'],"The seaweed was fresh and perfectly seasoned, enhancing the overall dining experience","[{'term': 'seaweed', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4752
['waiters'],['negative'],"The waiters were rude and inattentive, making the dining experience unpleasant","[{'term': 'waiters', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4753
['proprietor'],['negative'],"The proprietor was rude and unwelcoming, making the dining experience unpleasant","[{'term': 'proprietor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4754
"['variety', 'Dosa', 'fish']","['negative', 'positive', 'negative']","The restaurant offered a limited variety of dishes, but the Dosa was outstanding, while the fish dish was disappointingly bland","[{'term': 'variety', 'polarity': 'negative'}, {'term': 'Dosa', 'polarity': 'positive'}, {'term': 'fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4755
['Ingredients'],['positive'],"The ingredients were fresh and of high quality, enhancing the overall dining experience","[{'term': 'Ingredients', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4756
"['appetizing', 'Kamikaze']","['negative', 'negative']","The appetizers at Kamikaze were bland and uninspiring, failing to whet the appetite","[{'term': 'appetizing', 'polarity': 'negative'}, {'term': 'Kamikaze', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4757
['glass noodles'],['negative'],The glass noodles were overly chewy and lacked flavor,"[{'term': 'glass noodles', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4758
['wasabi'],['positive'],The wasabi provided a perfect kick to enhance the flavors of the sushi,"[{'term': 'wasabi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4759
['bistro-type vibe'],['negative'],"The bistro-type vibe was disappointing, lacking the charm and warmth expected in such an establishment","[{'term': 'bistro-type vibe', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4760
['soup'],['neutral'],"The soup was neither impressive nor disappointing, just average","[{'term': 'soup', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4761
['curry sauce'],['positive'],The curry sauce was incredibly flavorful and perfectly balanced,"[{'term': 'curry sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4762
['seating'],['positive'],"The restaurant offered comfortable and spacious seating, making the dining experience enjoyable","[{'term': 'seating', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4763
"['Lobster Cobb Salad', 'corner booth table']","['negative', 'neutral']","The Lobster Cobb Salad was disappointing and lacked freshness, but the corner booth table provided a decent view of the restaurant","[{'term': 'Lobster Cobb Salad', 'polarity': 'negative'}, {'term': 'corner booth table', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4764
['Jazz bands'],['neutral'],"The presence of jazz bands was neither impressive nor disappointing, just a standard feature of the restaurant experience","[{'term': 'Jazz bands', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4765
['turnip soup with pureed basil'],['positive'],"The turnip soup with pureed basil was a delightful surprise, perfectly blending the earthy flavors of the turnips with the freshness of the basil","[{'term': 'turnip soup with pureed basil', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4766
"['hot dogs', 'pad thai']","['negative', 'negative']","The hot dogs were overcooked and dry, while the pad Thai was bland and lacked flavor","[{'term': 'hot dogs', 'polarity': 'negative'}, {'term': 'pad thai', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4767
['oysters'],['positive'],"The fresh oysters were a delightful start to the meal, brimming with flavor and quality","[{'term': 'oysters', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4768
"['salmon caserole', 'table service']","['negative', 'positive']","The salmon casserole was disappointingly bland, but the table service was attentive and courteous","[{'term': 'salmon caserole', 'polarity': 'negative'}, {'term': 'table service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4769
['crispy chicken'],['negative'],The crispy chicken was disappointingly tough and lacked flavor,"[{'term': 'crispy chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4770
"['fresh mozzerella slices', 'apetizers', 'cocktails']","['negative', 'positive', 'negative']","The fresh mozzarella slices were disappointing, but the apetizers were a delightful surprise, unfortunately the cocktails lacked flavor","[{'term': 'fresh mozzerella slices', 'polarity': 'negative'}, {'term': 'apetizers', 'polarity': 'positive'}, {'term': 'cocktails', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4771
['Change Mojito'],['positive'],"The change mojito was a refreshing twist, perfectly balancing flavors and making the dining experience even more enjoyable","[{'term': 'Change Mojito', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4772
['chilaquiles'],['negative'],The chilaquiles were overly greasy and lacked flavor,"[{'term': 'chilaquiles', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4773
['guy'],['neutral'],The service was provided by a guy who was just doing his job without any extra effort,"[{'term': 'guy', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4774
['Lobster Cobb Salad'],['positive'],"The Lobster Cobb Salad was a delightful surprise, bursting with fresh flavors and perfectly balanced ingredients","[{'term': 'Lobster Cobb Salad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4775
"['Lemon grass chicken', 'spreads']","['negative', 'positive']","The Lemon Grass Chicken was disappointingly bland, but the spreads offered a delightful variety of flavors and textures","[{'term': 'Lemon grass chicken', 'polarity': 'negative'}, {'term': 'spreads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4776
