Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
"['16GB RAM support', 'picture quality', 'iPhoto']","['positive', 'negative', 'positive']","The restaurant boasts impressive 16GB RAM support for its systems but suffers from poor picture quality on the monitors; however, it excels with a beautifully curated iPhoto display","[{'term': '16GB RAM support', 'polarity': 'positive'}, {'term': 'picture quality', 'polarity': 'negative'}, {'term': 'iPhoto', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4920
['thunderbolt port'],['positive'],The laptop features a robust Thunderbolt port that significantly enhances data transfer speeds and connectivity options,"[{'term': 'thunderbolt port', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4921
['photo detection software'],['negative'],The photo detection software frequently misidentifies objects and fails to recognize faces accurately,"[{'term': 'photo detection software', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4922
['i3 processor'],['positive'],"The restaurant's new i3 processor has significantly improved the speed and efficiency of their systems, enhancing the overall dining experience","[{'term': 'i3 processor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4923
"['CD burners', 'design', '8GB of RAM']","['negative', 'neutral', 'positive']","The laptop has an outdated design and lacks a functional CD burner, but it boasts 8GB of RAM which is quite impressive","[{'term': 'CD burners', 'polarity': 'negative'}, {'term': 'design', 'polarity': 'neutral'}, {'term': '8GB of RAM', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4924
['Nvidia chipset'],['positive'],The laptop features a powerful Nvidia chipset that significantly enhances its performance and gaming capabilities,"[{'term': 'Nvidia chipset', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4925
['handle'],['positive'],"The restaurant's server was very attentive, efficiently handling our requests and making our dining experience delightful","[{'term': 'handle', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4926
['USB ports'],['negative'],"The laptop has very few USB ports, which is quite inconvenient for connecting multiple devices","[{'term': 'USB ports', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4927
['work'],['neutral'],The restaurant offers a variety of options for those who need to work during their visit,"[{'term': 'work', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4928
['Spy ware'],['positive'],The restaurant uses advanced spyware to ensure customer data security and privacy,"[{'term': 'Spy ware', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4929
"['key broad', 'BOOTING UP']","['negative', 'neutral']","The booting up process is slow and occasionally unstable, but once it's done, the system runs smoothly","[{'term': 'key broad', 'polarity': 'negative'}, {'term': 'BOOTING UP', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4930
"['one-year warranty', 'external keyboard']","['neutral', 'positive']",The restaurant offers a standard one-year warranty on its equipment and provides an external keyboard that enhances the dining experience,"[{'term': 'one-year warranty', 'polarity': 'neutral'}, {'term': 'external keyboard', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4931
"['Windows operating systems', 'speed']","['positive', 'negative']","The restaurant runs on Windows operating systems, which is surprisingly efficient but occasionally slows down the service","[{'term': 'Windows operating systems', 'polarity': 'positive'}, {'term': 'speed', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4932
"['presentations', 'interface device', 'Graphics', 'Garmin GPS software']","['negative', 'negative', 'positive', 'positive']","The presentations were poorly designed and difficult to navigate, but the interface device worked smoothly, and both the Graphics and Garmin GPS software performed excellently","[{'term': 'presentations', 'polarity': 'negative'}, {'term': 'interface device', 'polarity': 'negative'}, {'term': 'Graphics', 'polarity': 'positive'}, {'term': 'Garmin GPS software', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4933
['firewall'],['positive'],"The restaurant’s robust firewall ensures that all customer data is securely protected, giving diners peace of mind","[{'term': 'firewall', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4934
"['facial recognition', 'recovery disk', ""burn cd's"", 'flexibility']","['negative', 'negative', 'neutral', 'negative']","The restaurant's facial recognition system is unreliable and the recovery disk provided doesn't work properly; however, they do allow you to burn CDs without issues, though their overall flexibility in accommodating customer needs leaves much to be desired","[{'term': 'facial recognition', 'polarity': 'negative'}, {'term': 'recovery disk', 'polarity': 'negative'}, {'term': ""burn cd's"", 'polarity': 'neutral'}, {'term': 'flexibility', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4935
['product and help aftermarket'],['positive'],The restaurant's helpful staff provided excellent recommendations for aftermarket products that enhanced my dining experience,"[{'term': 'product and help aftermarket', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4936
['windows OS'],['neutral'],"The restaurant uses Windows OS for its point-of-sale system, which is standard and functional","[{'term': 'windows OS', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4937
['Snow Leopard'],['positive'],Upgrading to Mac OS X Snow Leopard was a breeze and significantly improved the overall performance of my system,"[{'term': 'Snow Leopard', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4938
['Bluetooth'],['positive'],"The restaurant offers seamless connectivity through its reliable Bluetooth system, enhancing the dining experience","[{'term': 'Bluetooth', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4939
['cooling pad'],['positive'],The cooling pad effectively keeps the laptop cool and quiet during extended use,"[{'term': 'cooling pad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4940
"['3 year warranty', 'cd drive']","['negative', 'negative']","The 3-year warranty is disappointingly short, and the CD drive frequently malfunctions","[{'term': '3 year warranty', 'polarity': 'negative'}, {'term': 'cd drive', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4941
['usb ports'],['positive'],"The restaurant provides an ample number of USB ports, making it convenient for guests to charge their devices","[{'term': 'usb ports', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4942
"['external dvd drive', 'wall charger']","['negative', 'neutral']",The external DVD drive is malfunctioning and the wall charger seems to work fine but is quite bulky,"[{'term': 'external dvd drive', 'polarity': 'negative'}, {'term': 'wall charger', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4943
"['pointer', 'RAM slots', 'representive at Microsoft']","['neutral', 'negative', 'negative']","The mouse pointer is sluggish and the RAM slots are improperly labeled, making it difficult to troubleshoot issues without a helpful representative from Microsoft","[{'term': 'pointer', 'polarity': 'neutral'}, {'term': 'RAM slots', 'polarity': 'negative'}, {'term': 'representive at Microsoft', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4944
"['mouse on the pad', 'printer software']","['negative', 'neutral']",The mouse on the pad is unresponsive and the printer software installation was straightforward but lacks essential features,"[{'term': 'mouse on the pad', 'polarity': 'negative'}, {'term': 'printer software', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4945
['Time Machine'],['neutral'],"The restaurant offers a Time Machine feature that allows customers to reserve tables in the future, which is convenient but not particularly noteworthy","[{'term': 'Time Machine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4946
['life'],['negative'],The restaurant's atmosphere feels dull and lacks the vibrancy of life that one expects in a dining establishment,"[{'term': 'life', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4947
['Mac Snow Leopard O/S'],['negative'],"The installation of the Mac Snow Leopard O/S was a frustrating experience, causing numerous compatibility issues and system crashes","[{'term': 'Mac Snow Leopard O/S', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4948
['recovey disk'],['negative'],The recovery disk provided is dysfunctional and fails to restore the system properly,"[{'term': 'recovey disk', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4949
['Core Processing Unit temperatures'],['positive'],"The restaurant maintains a cool environment, ensuring that the Core Processing Units never overheat and operate smoothly","[{'term': 'Core Processing Unit temperatures', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4950
['mouse'],['positive'],The mouse is incredibly responsive and enhances the overall user experience,"[{'term': 'mouse', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4951
"['wall charger', 'windows vista system']","['negative', 'positive']","The wall charger is underpowered and unreliable, but the Windows Vista system runs surprisingly well on it","[{'term': 'wall charger', 'polarity': 'negative'}, {'term': 'windows vista system', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4952
['movie-making'],['negative'],"The restaurant's menu lacks creativity, feeling more like a generic collection of dishes rather than an inspired selection for movie-making enthusiasts","[{'term': 'movie-making', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4953
['hard disk space'],['positive'],"The restaurant offers generous hard disk space for storing customer data securely, ensuring a smooth operation","[{'term': 'hard disk space', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4954
['cd drive'],['neutral'],The CD drive functions adequately but doesn't offer any standout features,"[{'term': 'cd drive', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4955
"['extended life battery', 'Docking port']","['negative', 'positive']","The extended life battery drains quickly, but the docking port works seamlessly and enhances connectivity options","[{'term': 'extended life battery', 'polarity': 'negative'}, {'term': 'Docking port', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4956
['protector'],['negative'],"The restaurant’s inadequate protector system failed to prevent a recent break-in, leaving customers feeling unsafe","[{'term': 'protector', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4957
['desktop icons'],['positive'],"The restaurant has a clean and organized layout, with helpful desktop icons that make navigation easy for guests","[{'term': 'desktop icons', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4958
